,index,Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Enrollment_Month,Enrollment_Year,Enrollment_Day,Num_Users_Total,TotalVisitsWeb,TotalMntMeat,TotalMntWine,TotalMntFruit,Average_Uses,Average_Meat,Average_Wine,Average_Fruit
1129,1627,10364,1959,Graduation,Divorced,23295.0,0,0,2013-07-13,72,0,0,1,2,12,5,1,1,0,2,8,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,7,2013,13,1130,6555,205591,384780,31356,5.800884955752212,181.93893805309733,340.5132743362832,27.74867256637168
1012,852,10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,6,2013,6,1013,5913,189613,354762,29084,5.8371174728529125,187.1796643632774,350.20927936821323,28.71076011846002
1219,1968,10379,1962,Master,Single,59247.0,0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,8,2013,11,1220,7056,218620,412087,34323,5.783606557377049,179.19672131147541,337.7762295081967,28.13360655737705
1345,1128,10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,9,2013,20,1346,7702,237373,449601,36738,5.722139673105498,176.35438335809806,334.02748885586925,27.294205052005942
918,978,10381,1979,Graduation,Single,47691.0,0,1,2013-05-07,43,14,0,3,0,0,4,1,1,0,2,6,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,5,2013,7,919,5439,170989,326093,26488,5.918389553862895,186.05984766050054,354.8346028291621,28.822633297062023
605,712,10383,1966,Graduation,Divorced,70287.0,0,0,2013-02-04,30,295,35,482,121,120,40,1,5,5,10,3,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,2,2013,4,606,3739,115854,227364,18545,6.16996699669967,191.17821782178217,375.18811881188117,30.602310231023104
1382,634,10390,1959,2n Cycle,Married,26887.0,0,1,2013-10-02,27,6,7,4,3,4,6,1,1,0,3,6,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,10,2013,2,1383,7880,243319,460171,38078,5.697758496023138,175.9356471438901,332.7339117859725,27.53289949385394
1655,2045,10394,1984,Graduation,Married,90000.0,0,0,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,12,2013,23,1656,9263,289015,542125,44877,5.593599033816425,174.52596618357487,327.3701690821256,27.09963768115942
162,591,10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,8,2012,22,163,1081,27290,59473,4656,6.631901840490798,167.42331288343559,364.86503067484665,28.56441717791411
181,1869,10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,8,2012,27,182,1208,31624,67368,5099,6.637362637362638,173.75824175824175,370.15384615384613,28.016483516483518
832,297,10401,1976,2n Cycle,Together,26326.0,0,0,2013-04-09,12,1,0,5,0,3,9,1,0,0,3,3,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,4,2013,9,833,4965,154606,299351,24728,5.960384153661464,185.6014405762305,359.36494597839135,29.68547418967587
647,2126,10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,2,2013,14,648,3969,122249,236738,19835,6.125,188.65586419753086,365.33641975308643,30.609567901234566
2084,966,10403,1978,Graduation,Together,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,6,2014,18,2085,11227,351510,647038,55149,5.384652278177458,168.58992805755395,310.32997601918464,26.450359712230217
1960,1511,10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,4,2014,25,1961,10671,331563,613526,52410,5.441611422743498,169.07853136155023,312.8638449770525,26.72616012238654
1993,1268,10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,5,2014,5,1994,10789,340142,624623,53444,5.41073219658977,170.5827482447342,313.25125376128386,26.802407221664996
1314,1360,10424,1968,Graduation,Single,75922.0,0,0,2013-09-12,60,265,138,553,224,23,92,1,4,4,9,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,9,2013,12,1315,7537,233689,442943,36347,5.731558935361217,177.7102661596958,336.838783269962,27.640304182509507
1311,505,10430,1973,Graduation,Divorced,89694.0,1,1,2013-09-10,22,1126,28,211,37,28,42,3,4,3,4,5,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,9,2013,10,1312,7522,232517,441807,36195,5.733231707317073,177.2233231707317,336.7431402439024,27.58765243902439
1757,595,10432,1974,Graduation,Divorced,19346.0,1,0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1,2014,30,1758,9733,307657,568846,48330,5.536405005688282,175.00398179749715,323.57565415244596,27.49146757679181
106,1340,10446,1957,PhD,Married,82017.0,0,0,2012-07-11,58,184,23,446,30,23,23,1,5,4,7,2,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,7,2012,11,107,696,18615,37895,3232,6.5046728971962615,173.97196261682242,354.1588785046729,30.205607476635514
325,1259,10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,10,2012,22,326,2105,62894,128025,9882,6.457055214723926,192.92638036809817,392.7147239263804,30.312883435582823
1595,161,10451,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,12,2013,3,1596,8976,279774,522544,43435,5.62406015037594,175.296992481203,327.40852130325817,27.214912280701753
1256,1946,10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,8,2013,22,1257,7242,224349,421910,35091,5.761336515513126,178.47971360381862,335.64836913285603,27.916467780429596
1980,951,10469,1981,Graduation,Together,88325.0,0,0,2014-05-02,42,519,71,860,93,27,53,1,6,2,9,2,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,5,2014,2,1981,10748,336669,619781,52845,5.425542655224634,169.94901564866228,312.86269560827867,26.675921251892984
745,22,10470,1979,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,3,2013,15,746,4474,139965,272696,22577,5.997319034852547,187.6206434316354,365.544235924933,30.26407506702413
278,883,10473,1956,PhD,Widow,78028.0,0,1,2012-10-09,38,158,19,288,25,0,38,1,6,4,9,7,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,10,2012,9,279,1800,56275,108920,8735,6.451612903225806,201.70250896057348,390.39426523297493,31.308243727598565
505,899,10475,1970,Master,Together,50754.065,0,1,2013-01-04,39,187,5,65,26,20,14,2,4,2,6,5,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,1,2013,4,506,3193,98646,194849,14920,6.310276679841897,194.95256916996047,385.07707509881425,29.486166007905137
1997,2,10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,5,2014,13,1998,10813,340211,624778,53457,5.411911911911912,170.27577577577577,312.7017017017017,26.755255255255257
1018,384,10477,1973,PhD,Together,39435.0,1,0,2013-06-08,16,71,0,18,0,0,13,1,3,1,2,7,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,6,2013,8,1019,5953,190377,356372,29208,5.8420019627085376,186.82728164867518,349.7271835132483,28.663395485770362
266,1211,10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,483,0,108,0,6,36,5,11,1,6,9,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,9,2012,27,267,1742,51505,100557,8032,6.52434456928839,192.90262172284645,376.6179775280899,30.082397003745317
112,1459,10479,1975,PhD,Married,76618.0,0,0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,7,2012,12,113,722,19466,41381,3517,6.389380530973451,172.26548672566372,366.20353982300884,31.123893805309734
986,1237,10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,5,2013,29,987,5768,184261,349396,28634,5.843971631205674,186.68794326241135,353.99797365754813,29.011144883485308
1237,810,10489,1973,Graduation,Married,92955.0,0,0,2013-08-19,35,693,21,925,31,24,84,1,6,7,9,2,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,8,2013,19,1238,7145,222775,417633,34841,5.77140549273021,179.9474959612278,337.3449111470113,28.14297253634895
292,282,10490,1969,PhD,Married,51039.0,1,1,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,10,2012,12,293,1891,58294,113617,9019,6.453924914675768,198.9556313993174,387.77133105802045,30.781569965870307
2101,2156,10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,6,2014,24,2102,11313,354041,650564,55433,5.382017126546146,168.43054234062797,309.4976213130352,26.371550903901046
1984,2161,10500,1984,Graduation,Married,31761.0,1,0,2014-05-04,96,19,1,20,16,14,28,2,3,0,4,5,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,5,2014,4,1985,10765,337641,621579,52953,5.423173803526448,170.0962216624685,313.1380352644836,26.676574307304787
1666,1941,10505,1960,Master,Together,73113.0,0,0,2013-12-26,86,741,19,154,50,9,28,1,3,4,7,2,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,12,2013,26,1667,9315,290502,545001,45404,5.587882423515297,174.26634673065388,326.9352129574085,27.236952609478106
1164,346,10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,7,2013,25,1165,6761,209833,395000,32230,5.80343347639485,180.11416309012876,339.0557939914163,27.665236051502145
1783,1015,10509,1955,Master,Single,36927.0,1,1,2014-02-06,46,51,0,16,0,0,4,2,3,0,3,8,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2014,6,1784,9838,311897,577008,49292,5.51457399103139,174.83015695067266,323.43497757847535,27.630044843049326
563,1544,10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,1,2013,20,564,3505,109321,213124,17083,6.214539007092198,193.83156028368793,377.87943262411346,30.28900709219858
1518,16,10521,1977,Graduation,Married,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,11,2013,9,1519,8590,264077,497629,41544,5.6550362080316,173.84924292297563,327.6030283080974,27.349572086899276
1058,678,10524,1963,Master,Divorced,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,6,2013,20,1059,6143,196701,366896,30165,5.800755429650613,185.74220963172806,346.4551463644948,28.48441926345609
299,926,10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,10,2012,13,300,1943,58703,114270,9064,6.476666666666667,195.67666666666668,380.9,30.213333333333335
1125,12,10530,1959,PhD,Widow,67786.0,0,0,2013-07-12,0,431,82,441,80,20,102,1,3,6,6,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,7,2013,12,1126,6532,205546,384683,31348,5.801065719360569,182.54529307282417,341.6367673179396,27.840142095914743
2039,1751,10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,5,2014,25,2040,11012,345485,634871,54057,5.398039215686275,169.35539215686273,311.2112745098039,26.498529411764707
63,1440,10542,1968,PhD,Married,36778.0,1,1,2012-05-08,63,29,4,34,2,4,4,3,3,0,3,9,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,5,2012,8,64,421,10213,22944,1875,6.578125,159.578125,358.5,29.296875
2164,697,10548,1995,Graduation,Single,71163.0,0,0,2014-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,9,2014,3,2165,11575,362818,664145,56888,5.346420323325635,167.58337182448037,306.76443418013855,26.27621247113164
959,422,10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,5,2013,20,960,5631,177517,337531,27708,5.865625,184.91354166666667,351.59479166666665,28.8625
2037,1146,10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,5,2014,24,2038,11002,345410,634702,54042,5.398429833169774,169.4847890088322,311.4337585868499,26.517173699705594
2077,511,10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,6,2014,16,2078,11195,350251,645216,54970,5.387391722810395,168.55197305101058,310.4985563041386,26.453320500481233
1367,484,10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,9,2013,28,1368,7814,240161,456455,37243,5.711988304093567,175.5562865497076,333.6659356725146,27.224415204678362
1547,623,10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,11,2013,18,1548,8732,269311,505627,42075,5.640826873385013,173.9735142118863,326.6324289405685,27.180232558139537
351,942,10581,1977,Graduation,Married,41124.0,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,10,2012,31,352,2268,67636,136699,10482,6.443181818181818,192.14772727272728,388.3494318181818,29.77840909090909
730,94,10582,1979,Graduation,Married,72063.0,0,1,2013-03-07,3,180,32,348,76,32,90,2,5,2,12,2,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,3,2013,7,731,4396,139335,271239,22449,6.0136798905608755,190.60875512995895,371.05198358413134,30.70998632010944
634,1733,10584,1976,Graduation,Married,65665.0,0,1,2013-02-12,77,225,162,387,106,36,29,1,5,10,8,3,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,2,2013,12,635,3889,120060,233848,19414,6.124409448818898,189.0708661417323,368.2645669291339,30.57322834645669
799,2056,10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,3,2013,30,800,4798,148111,287824,24099,5.9975,185.13875,359.78,30.12375
80,861,10591,1969,Graduation,Widow,43638.0,0,1,2012-06-08,37,63,10,83,7,19,19,2,4,1,4,7,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,6,2012,8,81,515,13792,30041,2433,6.3580246913580245,170.2716049382716,370.87654320987656,30.037037037037038
1208,445,10595,1990,Graduation,Married,30093.0,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,8,2013,7,1209,7005,216856,408239,33821,5.794044665012407,179.36807278742762,337.6666666666667,27.974358974358974
856,2015,10598,1967,Graduation,Together,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,4,2013,15,857,5097,157705,306926,25002,5.947491248541423,184.01983663943992,358.1400233372229,29.173862310385065
651,716,10602,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,2,2013,14,652,3998,122614,238005,19861,6.131901840490798,188.05828220858896,365.03834355828224,30.461656441717793
1619,358,10609,1962,PhD,Married,42769.0,0,1,2013-12-10,15,71,0,13,3,1,0,2,1,1,4,4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,12,2013,10,1620,9083,283721,532001,43976,5.60679012345679,175.13641975308641,328.3956790123457,27.145679012345678
1821,987,10613,1958,PhD,Together,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,2,2014,26,1822,10009,318993,587105,50206,5.493413830954995,175.07848518111965,322.2310647639956,27.55543358946213
2021,782,10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,5,2014,22,2022,10934,342740,628691,53784,5.407517309594461,169.50544015825915,310.92532146389715,26.59940652818991
45,687,10619,1994,Graduation,Single,95529.0,0,0,2012-03-12,29,770,29,890,250,27,24,1,7,3,7,3,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,3,2012,12,46,301,6720,18017,1474,6.543478260869565,146.08695652173913,391.67391304347825,32.04347826086956
1537,61,10623,1961,Master,Together,48330.0,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,11,2013,15,1538,8694,266732,501743,41725,5.652795838751626,173.42782834850456,326.2308192457737,27.129388816644994
224,590,10629,1973,2n Cycle,Married,24289.62,1,0,2012-09-14,25,25,3,43,17,4,17,3,3,0,3,8,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,9,2012,14,225,1482,39272,82598,6730,6.586666666666667,174.54222222222222,367.1022222222222,29.91111111111111
